id,SalePrice
2847,200753.83333333334
2848,266793.51
2849,199095.73333333334
2850,240515.92666666667
2851,199783.13333333333
2852,225204.08
2853,220036.5033333333
2854,136307.22685185188
2855,201896.92370370368
2856,207449.48
2857,189088.10444444444
2858,200378.18555555554
2859,131863.26666666666
2860,139998.67666666667
2861,142312.72333333333
2862,203821.94666666666
2863,180611.62333333332
2864,228861.72333333333
2865,139275.95920634922
2866,134562.8
2867,115727.13
2868,118317.87333333334
2869,105531.75
2870,118997.66666666667
2871,102001.33333333333
2872,78469.5
2873,102052.0
2874,120387.07333333333
2875,132823.66666666666
2876,172172.9688888889
2877,157365.66666666666
2878,176289.56
2879,146531.25
2880,113172.38
2881,167958.94
2882,149038.17
2883,195067.65
2884,207813.00444444446
2885,195649.06666666668
2886,152482.74666666667
2887,97381.5
2888,136395.58
2889,71309.0
2890,111390.41666666667
2891,123886.16666666667
2892,65114.666666666664
2893,108026.73
2894,73955.83333333333
2895,340649.81666666665
2896,280395.56666666665
2897,178894.77333333335
2898,136394.84666666668
2899,257367.00333333333
2900,152878.66666666666
2901,175064.15333333332
2902,190509.24666666667
2903,301757.04333333333
2904,398483.87666666665
2905,100561.5
2906,190878.23333333334
2907,138876.77
2908,159231.66666666666
2909,141507.25
2910,93214.95666666667
2911,93084.33333333333
2912,159623.60666666666
2913,93287.5
2914,97106.45666666667
2915,95405.62333333334
2916,92805.08333333333
2917,149187.37
2918,126535.86
2919,257531.7
